"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02455-C","sample","96.ASV2","ASV2",8157,"e02455","C","440","96",NA,"96"
"e02455-C","sample","96.ASV3","ASV3",0,"e02455","C","440","96",NA,"96"
"e02455-C","sample","96.ASV4","ASV4",31586,"e02455","C","440","96",NA,"96"
"e02455-C","sample","96.ASV13","ASV13",6,"e02455","C","440","96",NA,"96"
"e02455-C","sample","96.ASV37","ASV37",0,"e02455","C","440","96",NA,"96"
"e02456-C","sample","96.ASV2","ASV2",5752,"e02456","C","132","96",NA,"96"
"e02456-C","sample","96.ASV3","ASV3",0,"e02456","C","132","96",NA,"96"
"e02456-C","sample","96.ASV4","ASV4",21463,"e02456","C","132","96",NA,"96"
"e02456-C","sample","96.ASV13","ASV13",0,"e02456","C","132","96",NA,"96"
"e02456-C","sample","96.ASV37","ASV37",0,"e02456","C","132","96",NA,"96"
