"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02573-B","sample","DBO1.8.ASV22","ASV22",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV23","ASV23",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV26","ASV26",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV29","ASV29",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV32","ASV32",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV34","ASV34",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV35","ASV35",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV37","ASV37",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV38","ASV38",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV40","ASV40",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV47","ASV47",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV51","ASV51",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV53","ASV53",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV54","ASV54",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV56","ASV56",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV58","ASV58",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV60","ASV60",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV66","ASV66",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV82","ASV82",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV95","ASV95",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV98","ASV98",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV103","ASV103",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV110","ASV110",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV114","ASV114",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV135","ASV135",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV144","ASV144",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV147","ASV147",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV150","ASV150",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV151","ASV151",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV152","ASV152",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV155","ASV155",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV156","ASV156",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV163","ASV163",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV174","ASV174",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV175","ASV175",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV217","ASV217",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV222","ASV222",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV264","ASV264",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV274","ASV274",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV293","ASV293",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV332","ASV332",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV335","ASV335",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02573-B","sample","DBO1.8.ASV371","ASV371",0,"e02573","B","E1124",NA,"DBO1.8","DBO1.8"
"e02577-A","sample","DBO1.9.ASV1","ASV1",14242,"e02577","A","E1128",NA,"DBO1.9","DBO1.9"
"e02577-B","sample","DBO1.9.ASV1","ASV1",6835,"e02577","B","E1128",NA,"DBO1.9","DBO1.9"
"e02578-B","sample","DBO1.9.ASV1","ASV1",14272,"e02578","B","E1129",NA,"DBO1.9","DBO1.9"
"e02577-C","sample","DBO1.9.ASV1","ASV1",1148,"e02577","C","E1128",NA,"DBO1.9","DBO1.9"
"e02578-C","sample","DBO1.9.ASV1","ASV1",3025,"e02578","C","E1129",NA,"DBO1.9","DBO1.9"
"e02582-A","sample","DBO2.1.ASV1","ASV1",25277,"e02582","A","E1133",NA,"DBO2.1","DBO2.1"
"e02582-A","sample","DBO2.1.ASV2","ASV2",0,"e02582","A","E1133",NA,"DBO2.1","DBO2.1"
"e02582-A","sample","DBO2.1.ASV7","ASV7",0,"e02582","A","E1133",NA,"DBO2.1","DBO2.1"
"e02583-A","sample","DBO2.1.ASV1","ASV1",3318,"e02583","A","E1134",NA,"DBO2.1","DBO2.1"
"e02583-A","sample","DBO2.1.ASV2","ASV2",0,"e02583","A","E1134",NA,"DBO2.1","DBO2.1"
"e02583-A","sample","DBO2.1.ASV7","ASV7",0,"e02583","A","E1134",NA,"DBO2.1","DBO2.1"
"e02584-A","sample","DBO2.1.ASV1","ASV1",6695,"e02584","A","E1135",NA,"DBO2.1","DBO2.1"
"e02584-A","sample","DBO2.1.ASV2","ASV2",2609,"e02584","A","E1135",NA,"DBO2.1","DBO2.1"
"e02584-A","sample","DBO2.1.ASV7","ASV7",0,"e02584","A","E1135",NA,"DBO2.1","DBO2.1"
"e02582-B","sample","DBO2.1.ASV1","ASV1",25268,"e02582","B","E1133",NA,"DBO2.1","DBO2.1"
"e02582-B","sample","DBO2.1.ASV2","ASV2",0,"e02582","B","E1133",NA,"DBO2.1","DBO2.1"
"e02582-B","sample","DBO2.1.ASV7","ASV7",0,"e02582","B","E1133",NA,"DBO2.1","DBO2.1"
"e02583-B","sample","DBO2.1.ASV1","ASV1",6208,"e02583","B","E1134",NA,"DBO2.1","DBO2.1"
"e02583-B","sample","DBO2.1.ASV2","ASV2",0,"e02583","B","E1134",NA,"DBO2.1","DBO2.1"
"e02583-B","sample","DBO2.1.ASV7","ASV7",0,"e02583","B","E1134",NA,"DBO2.1","DBO2.1"
"e02584-B","sample","DBO2.1.ASV1","ASV1",19270,"e02584","B","E1135",NA,"DBO2.1","DBO2.1"
"e02584-B","sample","DBO2.1.ASV2","ASV2",0,"e02584","B","E1135",NA,"DBO2.1","DBO2.1"
"e02584-B","sample","DBO2.1.ASV7","ASV7",0,"e02584","B","E1135",NA,"DBO2.1","DBO2.1"
"e02582-C","sample","DBO2.1.ASV1","ASV1",11003,"e02582","C","E1133",NA,"DBO2.1","DBO2.1"
"e02582-C","sample","DBO2.1.ASV2","ASV2",1881,"e02582","C","E1133",NA,"DBO2.1","DBO2.1"
"e02582-C","sample","DBO2.1.ASV7","ASV7",0,"e02582","C","E1133",NA,"DBO2.1","DBO2.1"
"e02583-C","sample","DBO2.1.ASV1","ASV1",0,"e02583","C","E1134",NA,"DBO2.1","DBO2.1"
"e02583-C","sample","DBO2.1.ASV2","ASV2",0,"e02583","C","E1134",NA,"DBO2.1","DBO2.1"
"e02583-C","sample","DBO2.1.ASV7","ASV7",2665,"e02583","C","E1134",NA,"DBO2.1","DBO2.1"
"e02584-C","sample","DBO2.1.ASV1","ASV1",3990,"e02584","C","E1135",NA,"DBO2.1","DBO2.1"
"e02584-C","sample","DBO2.1.ASV2","ASV2",0,"e02584","C","E1135",NA,"DBO2.1","DBO2.1"
"e02584-C","sample","DBO2.1.ASV7","ASV7",330,"e02584","C","E1135",NA,"DBO2.1","DBO2.1"
"e02585-B","sample","DBO2.2.ASV1","ASV1",13159,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV2","ASV2",603,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV3","ASV3",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV4","ASV4",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV6","ASV6",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV7","ASV7",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV8","ASV8",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV9","ASV9",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV11","ASV11",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV13","ASV13",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV14","ASV14",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV16","ASV16",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV17","ASV17",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV19","ASV19",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV20","ASV20",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV22","ASV22",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV23","ASV23",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV26","ASV26",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV29","ASV29",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV32","ASV32",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV34","ASV34",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV35","ASV35",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV37","ASV37",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV38","ASV38",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV40","ASV40",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV47","ASV47",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV51","ASV51",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV53","ASV53",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV54","ASV54",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV56","ASV56",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV58","ASV58",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV60","ASV60",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV66","ASV66",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV82","ASV82",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV95","ASV95",535,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV98","ASV98",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV103","ASV103",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV110","ASV110",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV114","ASV114",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV135","ASV135",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV144","ASV144",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV147","ASV147",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV150","ASV150",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV151","ASV151",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV152","ASV152",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV155","ASV155",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV156","ASV156",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV163","ASV163",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV174","ASV174",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV175","ASV175",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV217","ASV217",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV222","ASV222",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV264","ASV264",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV274","ASV274",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV293","ASV293",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV332","ASV332",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV335","ASV335",26,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-B","sample","DBO2.2.ASV371","ASV371",0,"e02585","B","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV1","ASV1",1723,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV2","ASV2",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV3","ASV3",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV4","ASV4",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV6","ASV6",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV7","ASV7",16,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV8","ASV8",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV9","ASV9",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV11","ASV11",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV13","ASV13",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV14","ASV14",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV16","ASV16",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV17","ASV17",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV19","ASV19",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV20","ASV20",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV22","ASV22",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV23","ASV23",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV26","ASV26",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV29","ASV29",22,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV32","ASV32",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV34","ASV34",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV35","ASV35",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV37","ASV37",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV38","ASV38",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV40","ASV40",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV47","ASV47",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV51","ASV51",657,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV53","ASV53",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV54","ASV54",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV56","ASV56",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV58","ASV58",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV60","ASV60",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV66","ASV66",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV82","ASV82",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV95","ASV95",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV98","ASV98",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV103","ASV103",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV110","ASV110",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV114","ASV114",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV135","ASV135",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV144","ASV144",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV147","ASV147",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV150","ASV150",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV151","ASV151",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV152","ASV152",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV155","ASV155",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV156","ASV156",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV163","ASV163",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV174","ASV174",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV175","ASV175",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV217","ASV217",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV222","ASV222",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV264","ASV264",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV274","ASV274",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV293","ASV293",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV332","ASV332",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV335","ASV335",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02585-C","sample","DBO2.2.ASV371","ASV371",0,"e02585","C","E1136",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV1","ASV1",1494,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV2","ASV2",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV3","ASV3",257,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV4","ASV4",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV6","ASV6",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV7","ASV7",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV8","ASV8",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV9","ASV9",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV11","ASV11",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV13","ASV13",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV14","ASV14",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV16","ASV16",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV17","ASV17",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV19","ASV19",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV20","ASV20",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV22","ASV22",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV23","ASV23",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV26","ASV26",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV29","ASV29",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV32","ASV32",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV34","ASV34",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV35","ASV35",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV37","ASV37",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV38","ASV38",3530,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV40","ASV40",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV47","ASV47",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV51","ASV51",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV53","ASV53",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV54","ASV54",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV56","ASV56",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV58","ASV58",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV60","ASV60",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV66","ASV66",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV82","ASV82",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV95","ASV95",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV98","ASV98",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV103","ASV103",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV110","ASV110",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV114","ASV114",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV135","ASV135",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV144","ASV144",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV147","ASV147",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV150","ASV150",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV151","ASV151",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
